user_id,date_transaction,revenue,product_category
user_247,2024-03-22,415.19,Clothing
user_401,2024-05-02,230.37,Clothing
user_193,2024-04-23,207.7,Clothing
user_649,2024-04-01,5.16,Books
user_171,2024-05-27,283.39,Clothing
user_679,2024-05-01,423.99,Clothing
user_505,2024-05-28,464.5,Electronics
user_18,2024-04-04,457.14,Clothing
user_538,2024-03-09,393.45,Clothing
user_667,2024-05-30,8.87,Toys
user_263,2024-04-26,141.55,Electronics
user_176,2024-03-04,86.68,Books
user_535,2024-05-28,305.93,Electronics
user_240,2024-05-09,140.73,Electronics
user_320,2024-05-04,140.02,Clothing
user_218,2024-03-17,92.72,Toys
user_362,2024-03-12,426.03,Clothing
user_53,2024-03-06,59.38,Toys
user_647,2024-05-07,439.65,Electronics
user_62,2024-03-27,269.01,Electronics
user_451,2024-04-18,432.15,Electronics
user_375,2024-03-17,70.1,Books
user_538,2024-05-26,485.58,Clothing
user_530,2024-05-22,117.29,Clothing
user_636,2024-03-21,105.41,Electronics
user_11,2024-05-27,92.41,Toys
user_137,2024-04-25,314.96,Clothing
user_3,2024-05-30,343.76,Clothing
user_239,2024-03-12,424.24,Clothing
user_484,2024-05-23,72.06,Home
user_488,2024-04-01,14.53,Toys
user_464,2024-03-06,117.54,Clothing
user_61,2024-03-30,45.1,Books
user_507,2024-05-05,221.33,Electronics
user_208,2024-05-07,37.39,Toys
user_687,2024-04-27,174.06,Clothing
user_282,2024-05-03,249.24,Electronics
user_193,2024-04-08,479.48,Clothing
user_355,2024-05-18,404.72,Electronics
user_547,2024-03-09,186.19,Electronics
user_36,2024-04-20,123.09,Clothing
user_559,2024-03-09,7.25,Toys
user_28,2024-05-31,63.17,Toys
user_272,2024-05-28,313.06,Clothing
user_630,2024-04-27,195.48,Electronics
user_107,2024-04-04,69.76,Books
user_461,2024-03-31,202.66,Electronics
user_350,2024-05-07,356.11,Electronics
user_547,2024-03-29,402.85,Electronics
user_240,2024-03-21,393.77,Clothing
user_471,2024-04-28,14.77,Toys
user_314,2024-03-06,221.18,Electronics
user_104,2024-03-27,390.55,Clothing
user_637,2024-04-19,238.51,Clothing
user_68,2024-05-20,472.18,Clothing
user_362,2024-03-20,409.25,Electronics
user_152,2024-05-15,228.44,Electronics
user_341,2024-05-26,25.22,Books
user_33,2024-03-27,398.49,Clothing
user_692,2024-04-11,40.71,Books
user_406,2024-04-25,84.46,Books
user_171,2024-05-07,460.49,Electronics
user_184,2024-05-02,231.17,Clothing
user_195,2024-05-20,497.11,Clothing
user_355,2024-03-04,193.71,Electronics
user_321,2024-04-18,461.26,Clothing
user_100,2024-04-04,61.93,Books
user_180,2024-04-27,304.95,Electronics
user_102,2024-04-09,231.48,Electronics
user_140,2024-04-20,485.81,Electronics
user_237,2024-03-12,190.67,Clothing
user_118,2024-04-16,391.36,Electronics
user_552,2024-04-12,124.74,Clothing
user_458,2024-04-25,230.17,Electronics
user_351,2024-05-17,39.98,Home
user_93,2024-04-06,462.56,Clothing
user_621,2024-04-13,254.09,Electronics
user_144,2024-05-27,124.39,Electronics
user_673,2024-05-31,42.92,Toys
user_557,2024-04-22,42.04,Books
user_274,2024-03-16,50.91,Toys
user_415,2024-04-22,210.57,Clothing
user_492,2024-03-01,59.07,Books
user_318,2024-05-09,451.09,Clothing
user_532,2024-05-23,28.76,Books
user_167,2024-04-01,442.79,Clothing
user_640,2024-03-30,42.59,Toys
user_613,2024-04-02,173.49,Clothing
user_316,2024-05-31,118.11,Electronics
user_701,2024-03-01,444.57,Electronics
user_580,2024-05-13,407.5,Clothing
user_462,2024-03-31,473.98,Electronics
user_662,2024-04-07,116.33,Clothing
user_427,2024-04-05,144.84,Clothing
user_705,2024-03-24,356.16,Electronics
user_221,2024-04-23,331.15,Clothing
user_197,2024-05-20,234.42,Electronics
user_189,2024-03-30,59.05,Books
user_139,2024-03-14,471.87,Electronics
user_111,2024-03-01,208.86,Clothing
user_258,2024-03-13,326.15,Electronics
user_535,2024-03-02,438.07,Electronics
user_526,2024-05-17,395.35,Electronics
user_102,2024-03-31,209.32,Electronics
user_466,2024-05-09,27.74,Toys
user_661,2024-04-19,275.17,Electronics
user_208,2024-04-10,70.14,Books
user_592,2024-04-28,486.24,Electronics
user_503,2024-04-04,494.81,Clothing
user_469,2024-03-12,24.9,Toys
user_133,2024-04-20,6.22,Home
user_214,2024-03-08,346.89,Electronics
user_346,2024-04-15,88.99,Home
user_264,2024-04-09,50.36,Home
user_36,2024-05-30,239.67,Clothing
user_247,2024-03-01,300.4,Electronics
user_93,2024-04-11,140.62,Electronics
user_81,2024-05-05,73.05,Toys
user_362,2024-05-08,288.93,Electronics
user_90,2024-05-30,297.11,Electronics
user_239,2024-03-16,484.39,Electronics
user_580,2024-04-08,354.5,Clothing
user_475,2024-03-03,421.63,Electronics
user_155,2024-04-08,462.16,Clothing
user_309,2024-05-07,7.42,Toys
user_490,2024-04-13,317.01,Electronics
user_221,2024-05-09,480.25,Electronics
user_562,2024-03-15,17.61,Books
user_206,2024-05-06,21.04,Books
user_515,2024-05-07,426.1,Clothing
user_535,2024-03-31,261.59,Electronics
user_400,2024-03-11,399.98,Clothing
user_526,2024-04-19,279.36,Clothing
user_428,2024-03-24,446.01,Clothing
user_194,2024-03-01,417.12,Clothing
user_180,2024-05-18,122.0,Clothing
user_52,2024-04-25,14.85,Home
user_373,2024-04-28,134.07,Electronics
user_237,2024-04-08,136.16,Electronics
user_572,2024-03-12,77.04,Toys
user_31,2024-03-06,50.96,Toys
user_152,2024-04-04,233.1,Electronics
user_544,2024-04-15,40.32,Books
user_141,2024-03-05,196.46,Electronics
user_385,2024-04-14,41.09,Books
user_6,2024-05-22,14.51,Toys
user_90,2024-03-24,363.02,Clothing
user_282,2024-03-24,276.91,Electronics
user_273,2024-05-29,404.36,Clothing
user_247,2024-05-11,149.56,Electronics
user_526,2024-03-07,133.95,Clothing
user_90,2024-03-03,271.67,Electronics
user_621,2024-05-14,305.41,Electronics
user_564,2024-03-12,307.44,Clothing
user_332,2024-04-21,9.18,Toys
user_636,2024-04-12,138.88,Clothing
user_285,2024-04-30,298.98,Electronics
user_547,2024-04-26,121.09,Electronics
user_13,2024-05-15,21.36,Home
user_190,2024-04-11,7.85,Home
user_608,2024-05-01,20.12,Home
user_104,2024-04-19,269.22,Electronics
user_36,2024-03-30,389.64,Clothing
user_90,2024-05-06,415.08,Clothing
user_458,2024-03-22,212.51,Electronics
user_10,2024-04-29,441.32,Electronics
user_376,2024-05-08,52.98,Home
user_580,2024-03-20,337.33,Electronics
user_256,2024-03-20,60.92,Home
user_258,2024-03-15,304.65,Electronics
user_632,2024-04-28,65.14,Toys
user_322,2024-03-27,194.97,Electronics
user_282,2024-05-04,285.25,Clothing
user_240,2024-05-16,167.65,Electronics
user_280,2024-03-02,295.78,Electronics
user_470,2024-05-06,417.8,Clothing
user_588,2024-03-20,317.04,Clothing
user_697,2024-03-18,81.2,Home
user_352,2024-04-30,39.53,Toys
user_201,2024-04-27,93.69,Books
user_292,2024-03-07,57.07,Home
user_593,2024-05-09,234.76,Clothing
user_11,2024-05-15,98.86,Toys
user_662,2024-05-09,252.7,Clothing
user_694,2024-05-05,424.24,Clothing
user_106,2024-04-25,29.97,Home
user_528,2024-03-27,97.74,Toys
user_535,2024-03-11,450.87,Electronics
user_302,2024-03-10,381.45,Electronics
user_90,2024-05-23,298.4,Electronics
user_702,2024-05-04,415.12,Electronics
user_180,2024-04-04,444.16,Electronics
user_547,2024-04-29,447.05,Electronics
user_351,2024-04-20,18.33,Books
user_214,2024-05-26,397.38,Clothing
user_210,2024-03-22,9.73,Home
user_240,2024-03-25,151.08,Clothing
user_27,2024-04-15,298.73,Electronics
user_15,2024-03-14,210.59,Clothing
user_424,2024-03-24,101.47,Electronics
user_677,2024-05-12,16.51,Home
user_338,2024-05-29,240.07,Electronics
user_364,2024-04-27,109.0,Clothing
user_27,2024-05-24,439.93,Electronics
user_275,2024-03-25,111.79,Clothing
user_440,2024-05-11,410.11,Electronics
user_68,2024-03-05,344.02,Electronics
user_680,2024-05-08,108.0,Electronics
user_260,2024-04-09,53.83,Home
user_369,2024-03-08,48.68,Toys
user_647,2024-03-03,102.35,Electronics
user_679,2024-04-29,298.1,Clothing
user_27,2024-05-03,225.31,Electronics
user_417,2024-03-10,75.82,Books
user_550,2024-04-11,447.6,Electronics
user_490,2024-05-29,334.68,Clothing
user_664,2024-03-31,344.57,Electronics
user_21,2024-04-19,17.3,Home
user_157,2024-04-06,118.54,Clothing
user_535,2024-03-22,185.2,Electronics
user_184,2024-05-27,224.35,Clothing
user_465,2024-05-31,162.05,Electronics
user_272,2024-04-05,168.13,Electronics
user_653,2024-03-03,353.76,Electronics
user_33,2024-05-25,170.06,Clothing
user_266,2024-03-23,99.61,Home
user_194,2024-03-08,162.67,Clothing
user_674,2024-03-24,19.31,Toys
user_597,2024-05-04,481.35,Electronics
user_587,2024-03-10,291.61,Electronics
user_192,2024-03-23,338.12,Clothing
user_680,2024-04-27,483.19,Clothing
user_675,2024-04-12,102.27,Electronics
user_364,2024-03-10,481.59,Clothing
user_98,2024-05-11,61.39,Books
user_609,2024-04-23,87.63,Books
user_620,2024-04-30,205.06,Clothing
user_2,2024-04-29,55.02,Toys
user_396,2024-03-21,177.08,Electronics
user_687,2024-05-06,260.73,Clothing
user_283,2024-04-09,248.63,Clothing
user_666,2024-04-13,20.06,Home
user_128,2024-04-02,304.15,Electronics
user_318,2024-04-11,121.1,Clothing
user_228,2024-04-01,345.04,Clothing
user_247,2024-05-19,296.74,Clothing
user_214,2024-04-09,112.59,Electronics
user_18,2024-04-17,415.79,Electronics
user_624,2024-03-10,418.49,Clothing
user_553,2024-03-15,160.62,Electronics
user_70,2024-03-20,329.34,Electronics
user_437,2024-05-15,207.1,Clothing
user_433,2024-04-17,188.98,Clothing
user_555,2024-04-23,254.37,Electronics
user_655,2024-03-23,304.56,Clothing
user_342,2024-03-08,21.62,Home
user_334,2024-03-08,50.23,Books
user_592,2024-04-18,408.91,Clothing
user_682,2024-05-11,345.95,Electronics
user_427,2024-05-30,393.4,Clothing
user_65,2024-03-01,152.36,Electronics
user_194,2024-05-10,268.92,Clothing
user_67,2024-03-20,97.25,Home
user_33,2024-04-14,414.13,Clothing
user_450,2024-03-23,347.88,Electronics
user_657,2024-05-26,70.08,Books
user_362,2024-04-20,143.36,Clothing
user_186,2024-05-26,97.75,Toys
user_287,2024-05-19,83.1,Home
user_77,2024-05-05,14.6,Home
user_180,2024-05-03,294.97,Clothing
user_215,2024-05-24,64.04,Books
user_550,2024-04-17,379.6,Electronics
user_446,2024-03-12,136.08,Electronics
user_12,2024-04-23,428.83,Clothing
user_686,2024-03-09,106.03,Clothing
user_408,2024-03-16,294.32,Electronics
user_552,2024-03-23,293.92,Clothing
user_637,2024-04-05,182.05,Electronics
user_682,2024-05-19,254.08,Clothing
user_688,2024-04-19,480.2,Clothing
user_491,2024-05-16,299.04,Clothing
user_679,2024-04-15,288.57,Electronics
user_271,2024-03-08,473.2,Clothing
user_538,2024-03-06,399.7,Clothing
user_181,2024-04-15,213.12,Clothing
user_41,2024-03-13,429.02,Clothing
user_653,2024-03-08,452.38,Electronics
user_612,2024-03-06,295.63,Clothing
user_374,2024-04-20,63.19,Books
user_597,2024-04-19,243.39,Electronics
user_269,2024-04-07,83.27,Books
user_24,2024-05-23,61.94,Home
user_348,2024-04-01,97.11,Toys
user_86,2024-05-08,474.57,Electronics
user_362,2024-05-13,119.64,Electronics
user_196,2024-03-12,56.99,Books
user_413,2024-05-31,36.89,Home
user_433,2024-04-24,248.95,Electronics
user_702,2024-05-16,282.6,Electronics
user_588,2024-03-09,289.69,Clothing
user_160,2024-05-03,193.85,Clothing
user_376,2024-04-18,67.24,Books
user_193,2024-04-21,347.07,Clothing
user_318,2024-05-14,365.77,Electronics
user_107,2024-03-24,16.04,Home
user_21,2024-05-17,64.58,Books
user_452,2024-05-10,21.83,Books
user_321,2024-05-24,172.77,Electronics
user_315,2024-05-27,34.53,Books
user_12,2024-04-14,498.37,Electronics
user_409,2024-05-15,31.72,Home
user_420,2024-03-03,14.49,Books
user_428,2024-04-03,186.2,Electronics
user_87,2024-04-08,309.21,Clothing
user_585,2024-04-20,96.26,Books
user_503,2024-03-02,258.56,Electronics
user_682,2024-05-09,452.9,Clothing
user_488,2024-03-23,25.32,Home
user_320,2024-04-04,140.06,Clothing
user_534,2024-04-21,123.01,Clothing
user_398,2024-04-14,483.42,Electronics
user_172,2024-04-30,123.87,Clothing
user_674,2024-05-11,91.22,Toys
user_470,2024-03-07,406.33,Clothing
user_181,2024-04-05,390.8,Clothing
user_576,2024-03-25,91.44,Toys
user_124,2024-03-27,111.47,Electronics
user_580,2024-03-11,221.34,Clothing
user_178,2024-05-15,347.73,Clothing
user_464,2024-04-14,227.3,Clothing
user_685,2024-04-20,77.16,Toys
user_285,2024-05-06,175.28,Electronics
user_680,2024-03-02,323.25,Electronics
user_408,2024-05-31,458.57,Clothing
user_705,2024-05-30,298.23,Electronics
user_240,2024-04-26,394.88,Clothing
user_627,2024-04-16,395.09,Clothing
user_702,2024-03-09,122.49,Clothing
user_475,2024-03-19,342.44,Clothing
user_630,2024-05-31,204.09,Clothing
user_321,2024-04-29,423.46,Clothing
user_164,2024-03-11,15.69,Toys
user_428,2024-05-29,324.1,Clothing
user_409,2024-03-28,82.12,Books
user_577,2024-04-16,7.03,Books
user_551,2024-03-01,177.37,Electronics
user_544,2024-03-21,73.45,Home
user_487,2024-05-08,490.01,Electronics
user_551,2024-04-28,264.43,Clothing
user_239,2024-04-08,231.63,Clothing
user_197,2024-04-08,446.46,Clothing
user_470,2024-03-11,189.29,Clothing
user_362,2024-04-29,314.31,Clothing
user_678,2024-03-03,310.04,Clothing
user_356,2024-04-27,245.63,Clothing
user_403,2024-05-22,171.4,Electronics
user_679,2024-03-27,267.59,Electronics
user_111,2024-05-16,380.07,Electronics
user_259,2024-03-01,263.55,Electronics
user_684,2024-04-15,260.29,Electronics
user_111,2024-04-29,183.38,Clothing
user_383,2024-03-20,35.28,Toys
user_460,2024-05-18,26.96,Books
user_344,2024-05-09,76.53,Books
user_263,2024-03-08,187.8,Electronics
user_399,2024-04-01,83.59,Books
user_37,2024-04-21,55.62,Toys
user_403,2024-05-21,160.42,Clothing
user_354,2024-03-03,64.92,Books
user_687,2024-05-24,286.2,Clothing
user_537,2024-05-23,396.04,Clothing
user_350,2024-03-29,238.8,Electronics
user_456,2024-03-27,78.31,Toys
user_40,2024-05-20,193.95,Electronics
user_527,2024-05-11,135.37,Clothing
user_630,2024-04-28,419.44,Electronics
user_547,2024-04-24,447.56,Electronics
user_699,2024-04-04,43.63,Home
user_610,2024-05-02,335.2,Electronics
user_321,2024-04-27,249.9,Electronics
user_401,2024-04-30,238.49,Electronics
user_490,2024-05-28,398.73,Electronics
user_589,2024-04-07,169.67,Clothing
user_661,2024-05-28,244.31,Clothing
user_197,2024-04-11,116.93,Clothing
user_678,2024-05-04,461.17,Clothing
user_597,2024-04-01,220.88,Electronics
user_706,2024-04-27,16.14,Books
user_233,2024-03-05,392.98,Clothing
user_125,2024-03-08,318.94,Clothing
user_311,2024-05-17,69.54,Books
user_247,2024-05-01,305.96,Electronics
user_661,2024-03-10,156.62,Electronics
user_540,2024-04-21,62.4,Toys
user_314,2024-03-10,387.31,Electronics
user_97,2024-05-12,30.36,Home
user_465,2024-03-15,421.63,Clothing
user_685,2024-05-12,86.02,Books
user_647,2024-03-25,422.09,Clothing
user_12,2024-03-17,438.32,Clothing
user_570,2024-04-29,97.56,Books
user_683,2024-05-26,213.93,Clothing
user_280,2024-05-05,393.18,Electronics
user_705,2024-03-29,415.45,Electronics
user_22,2024-04-24,91.64,Books
user_515,2024-04-19,496.19,Clothing
user_263,2024-04-28,285.95,Clothing
user_321,2024-03-28,457.29,Clothing
user_286,2024-04-25,104.44,Clothing
user_610,2024-03-22,143.44,Clothing
user_121,2024-05-27,72.02,Toys
user_273,2024-05-27,495.89,Electronics
user_368,2024-03-15,22.22,Home
user_302,2024-05-04,157.68,Clothing
user_487,2024-04-29,315.61,Clothing
user_636,2024-03-21,243.06,Electronics
user_79,2024-05-16,419.42,Electronics
user_701,2024-04-08,183.5,Electronics
user_87,2024-04-13,105.65,Electronics
user_663,2024-05-12,95.6,Books
user_350,2024-04-11,226.01,Electronics
user_41,2024-05-12,415.47,Clothing
user_195,2024-05-23,465.37,Clothing
user_214,2024-03-10,225.09,Electronics
user_93,2024-05-27,315.57,Clothing
user_438,2024-04-12,11.03,Toys
user_633,2024-03-21,211.44,Electronics
user_252,2024-04-11,20.12,Toys
user_598,2024-03-21,93.56,Home
user_28,2024-04-18,97.92,Home
user_433,2024-03-17,477.56,Clothing
user_102,2024-05-31,459.52,Clothing
user_547,2024-04-21,292.94,Clothing
user_527,2024-04-16,370.15,Clothing
user_315,2024-04-05,98.03,Books
user_700,2024-03-26,370.52,Clothing
user_633,2024-05-08,108.11,Clothing
user_194,2024-05-03,229.56,Clothing
user_113,2024-04-04,91.53,Toys
user_650,2024-04-15,50.13,Toys
user_321,2024-05-14,257.07,Clothing
user_302,2024-05-17,276.03,Electronics
user_314,2024-04-23,261.78,Clothing
user_634,2024-05-22,29.07,Books
user_286,2024-05-23,483.35,Electronics
user_3,2024-04-24,287.72,Clothing
user_237,2024-04-16,118.25,Clothing
user_308,2024-03-21,66.41,Home
user_275,2024-05-16,164.66,Clothing
user_552,2024-05-27,130.68,Electronics
user_427,2024-05-29,329.43,Clothing
user_90,2024-04-21,111.69,Clothing
user_416,2024-04-23,58.53,Toys
user_408,2024-03-25,391.54,Clothing
user_137,2024-03-25,197.24,Clothing
user_118,2024-04-09,331.03,Electronics
user_579,2024-03-20,16.3,Home
user_636,2024-05-04,369.47,Clothing
user_168,2024-04-01,384.83,Clothing
user_94,2024-04-08,456.32,Electronics
user_125,2024-05-16,202.26,Clothing
user_272,2024-03-24,217.88,Electronics
user_10,2024-03-04,304.5,Electronics
user_508,2024-04-09,271.45,Clothing
user_350,2024-05-24,496.62,Clothing
user_577,2024-05-22,43.1,Books
user_398,2024-05-07,479.01,Electronics
user_489,2024-03-08,444.1,Electronics
user_109,2024-03-20,15.42,Books
user_228,2024-05-06,223.96,Clothing
user_130,2024-03-12,92.23,Books
user_687,2024-03-25,178.81,Clothing
user_184,2024-05-30,182.91,Electronics
user_294,2024-05-21,75.77,Home
user_424,2024-04-11,328.9,Clothing
user_373,2024-05-12,213.46,Clothing
user_275,2024-03-29,187.05,Clothing
user_661,2024-03-26,483.32,Clothing
user_69,2024-04-02,47.68,Home
user_451,2024-04-10,351.52,Clothing
user_637,2024-04-07,465.07,Clothing
user_413,2024-03-23,68.27,Toys
user_583,2024-05-13,234.01,Clothing
user_359,2024-05-05,473.22,Clothing
user_167,2024-05-20,230.92,Electronics
user_28,2024-03-07,26.87,Home
user_228,2024-05-29,312.99,Electronics
user_295,2024-04-21,6.67,Home
user_36,2024-04-01,188.64,Electronics
user_145,2024-05-18,75.14,Books
user_139,2024-03-19,383.36,Clothing
user_462,2024-03-14,317.18,Clothing
user_672,2024-04-11,5.27,Books
user_181,2024-05-03,320.39,Clothing
user_278,2024-03-03,76.35,Home
user_635,2024-05-31,216.26,Electronics
user_40,2024-03-12,107.28,Electronics
user_437,2024-03-29,306.39,Electronics
user_519,2024-04-12,205.13,Clothing
user_180,2024-04-30,407.75,Electronics
user_621,2024-04-15,291.75,Clothing
user_247,2024-05-01,309.59,Clothing
user_153,2024-03-27,68.1,Home
user_612,2024-05-26,412.15,Clothing
user_667,2024-03-15,85.17,Books
user_515,2024-03-08,172.63,Clothing
user_178,2024-04-11,126.81,Clothing
user_537,2024-05-06,204.5,Electronics
user_615,2024-03-21,229.29,Electronics
user_212,2024-05-24,154.05,Electronics
user_154,2024-03-17,256.46,Electronics
user_394,2024-05-25,420.88,Clothing
user_530,2024-03-01,115.61,Clothing
user_707,2024-05-04,80.95,Books
user_195,2024-05-27,298.06,Electronics
user_624,2024-04-27,461.91,Clothing
user_253,2024-04-10,375.67,Electronics
user_23,2024-04-07,83.26,Books
user_636,2024-04-18,494.68,Electronics
user_316,2024-05-13,189.64,Electronics
user_531,2024-04-25,372.98,Clothing
user_610,2024-04-02,414.5,Clothing
user_564,2024-04-16,130.67,Electronics
user_502,2024-04-15,221.27,Electronics
user_694,2024-03-13,390.2,Clothing
user_118,2024-05-02,379.6,Clothing
user_285,2024-03-28,476.75,Electronics
user_165,2024-05-05,74.54,Home
user_666,2024-04-10,78.8,Books
user_321,2024-04-16,359.81,Clothing
user_199,2024-05-09,459.91,Clothing
user_104,2024-05-09,176.91,Clothing
user_635,2024-04-24,299.61,Electronics
user_688,2024-03-18,228.54,Electronics
user_323,2024-05-04,449.38,Clothing
user_20,2024-04-19,418.52,Electronics
user_155,2024-03-04,202.42,Electronics
user_650,2024-03-15,76.5,Books
user_292,2024-04-08,52.77,Books
user_465,2024-03-31,326.14,Electronics
user_323,2024-03-19,164.07,Electronics
user_247,2024-03-05,423.88,Electronics
user_335,2024-04-30,293.46,Clothing
user_432,2024-03-19,59.26,Books
user_247,2024-05-29,322.59,Clothing
user_496,2024-04-17,73.4,Books
user_531,2024-03-26,491.19,Electronics
user_180,2024-04-20,206.67,Electronics
user_282,2024-05-03,262.01,Electronics
user_679,2024-03-19,403.05,Electronics
user_462,2024-03-27,466.25,Clothing
user_371,2024-05-06,42.98,Toys
user_609,2024-04-18,57.72,Home
user_359,2024-04-11,485.29,Clothing
user_285,2024-03-06,435.78,Clothing
user_93,2024-04-20,160.49,Clothing
user_68,2024-04-09,109.19,Clothing
user_513,2024-04-19,88.63,Toys
user_238,2024-04-24,8.79,Books
user_13,2024-03-12,77.33,Home
user_337,2024-04-21,442.91,Clothing
user_32,2024-04-18,85.09,Toys
user_90,2024-04-25,385.51,Clothing
user_452,2024-04-13,58.03,Books
user_211,2024-04-29,15.77,Toys
user_206,2024-04-08,76.76,Home
user_40,2024-04-30,398.96,Clothing
user_27,2024-05-16,296.32,Electronics
user_320,2024-05-16,253.5,Electronics
user_314,2024-05-15,116.88,Clothing
user_93,2024-03-12,231.55,Electronics
user_593,2024-04-06,419.59,Electronics
user_613,2024-05-16,281.69,Electronics
user_615,2024-04-08,411.37,Electronics
user_630,2024-04-28,106.17,Electronics
user_271,2024-04-01,417.37,Electronics
user_65,2024-04-27,361.64,Electronics
user_462,2024-05-12,189.5,Clothing
user_627,2024-05-30,260.98,Electronics
user_322,2024-05-07,100.93,Electronics
user_475,2024-03-11,455.08,Clothing
user_94,2024-03-30,200.96,Clothing
user_470,2024-04-25,239.34,Electronics
user_231,2024-04-17,441.17,Clothing
user_70,2024-04-15,334.05,Electronics
user_302,2024-05-12,234.22,Electronics
user_573,2024-03-23,40.94,Toys
user_682,2024-05-11,460.67,Electronics
user_642,2024-05-22,370.4,Clothing
user_555,2024-05-01,279.92,Clothing
user_206,2024-04-28,13.09,Home
user_424,2024-05-12,358.76,Clothing
user_588,2024-03-08,208.17,Clothing
user_124,2024-03-11,148.38,Electronics
user_417,2024-03-20,86.37,Toys
user_514,2024-03-07,81.75,Toys
user_205,2024-03-25,42.94,Books
user_157,2024-05-20,277.93,Electronics
user_118,2024-05-19,419.85,Clothing
user_491,2024-03-31,219.23,Electronics
user_282,2024-04-25,206.59,Electronics
user_75,2024-03-13,445.99,Electronics
user_655,2024-04-25,332.89,Clothing
user_337,2024-04-12,267.44,Clothing
user_225,2024-04-18,30.04,Toys
user_435,2024-03-13,168.84,Electronics
user_592,2024-04-12,392.18,Clothing
user_195,2024-04-02,417.25,Clothing
user_597,2024-04-12,132.25,Clothing
user_155,2024-05-28,146.79,Clothing
user_621,2024-04-27,369.37,Clothing
user_553,2024-05-15,181.32,Electronics
user_686,2024-03-21,412.81,Clothing
user_139,2024-05-06,173.19,Clothing
user_373,2024-05-28,432.19,Clothing
user_247,2024-05-29,191.32,Electronics
user_239,2024-03-26,312.43,Electronics
user_421,2024-04-27,104.24,Electronics
user_505,2024-03-24,110.42,Clothing
user_192,2024-05-30,310.66,Electronics
user_547,2024-04-28,222.94,Electronics
user_460,2024-05-26,95.52,Books
user_621,2024-05-01,287.41,Clothing
user_70,2024-05-09,223.28,Clothing
user_253,2024-03-17,208.68,Electronics
user_23,2024-04-10,33.74,Home
user_221,2024-04-26,463.21,Electronics
user_561,2024-03-22,71.66,Home
user_126,2024-03-07,33.97,Books
user_128,2024-05-19,379.12,Clothing
user_453,2024-04-02,73.66,Home
user_239,2024-03-01,422.89,Electronics
user_65,2024-03-09,335.41,Clothing
user_660,2024-05-15,96.24,Home
user_321,2024-04-22,421.37,Clothing
user_197,2024-03-03,228.67,Clothing
user_128,2024-04-16,112.03,Clothing
user_90,2024-03-28,127.02,Electronics
user_656,2024-05-19,28.16,Toys
user_323,2024-04-22,440.38,Electronics
user_37,2024-04-06,36.62,Home
user_508,2024-03-13,160.71,Electronics
user_193,2024-03-21,310.07,Clothing
user_662,2024-03-21,125.65,Clothing
user_193,2024-05-15,260.02,Electronics
user_667,2024-04-26,75.34,Toys
user_464,2024-04-03,228.08,Clothing
user_537,2024-03-24,317.6,Clothing
user_637,2024-03-30,371.74,Electronics
user_41,2024-04-04,254.64,Clothing
user_180,2024-04-29,314.31,Clothing
user_43,2024-05-31,5.2,Books
user_27,2024-03-16,296.27,Electronics
user_149,2024-03-17,12.91,Home
user_532,2024-04-30,5.61,Toys
user_535,2024-05-23,494.22,Electronics
user_414,2024-05-26,67.18,Home
user_40,2024-05-24,114.57,Clothing
user_675,2024-03-14,350.27,Clothing
user_530,2024-05-23,433.34,Electronics
user_349,2024-05-21,33.2,Home
user_446,2024-03-04,478.97,Electronics
user_356,2024-04-19,265.49,Electronics
user_36,2024-03-14,267.86,Electronics
user_35,2024-03-03,65.8,Toys
user_580,2024-05-22,218.06,Clothing
user_172,2024-05-20,138.61,Clothing
user_701,2024-05-16,283.84,Electronics
user_302,2024-03-27,257.61,Electronics
user_686,2024-05-23,102.19,Electronics
user_647,2024-03-11,442.61,Clothing
user_437,2024-04-14,169.77,Electronics
user_408,2024-03-16,360.92,Clothing
user_139,2024-03-12,455.26,Clothing
user_490,2024-05-30,440.7,Clothing
user_552,2024-05-11,446.92,Electronics
user_655,2024-04-12,455.55,Clothing
user_489,2024-05-18,456.07,Clothing
user_620,2024-03-15,359.62,Clothing
user_91,2024-03-14,62.53,Home
user_615,2024-04-09,244.39,Electronics
user_645,2024-04-24,9.08,Toys
user_615,2024-03-12,423.49,Clothing
user_517,2024-05-28,14.46,Books
user_424,2024-04-18,253.63,Clothing
user_464,2024-03-12,150.23,Clothing
user_263,2024-03-01,195.21,Clothing
user_139,2024-04-17,443.49,Electronics
user_77,2024-03-20,70.64,Toys
user_503,2024-03-04,423.1,Electronics
user_701,2024-03-10,270.97,Electronics
user_318,2024-03-01,350.68,Clothing
user_40,2024-05-23,482.54,Clothing
user_325,2024-05-15,52.35,Home
user_52,2024-05-17,8.5,Toys
user_214,2024-04-15,492.94,Clothing
user_205,2024-03-05,56.5,Home
user_70,2024-04-13,369.89,Clothing
user_319,2024-03-02,41.14,Home
user_337,2024-03-19,441.09,Electronics
user_415,2024-03-15,293.6,Clothing
user_239,2024-04-13,107.94,Clothing
user_51,2024-05-17,454.05,Clothing
user_350,2024-03-23,474.7,Clothing
user_25,2024-04-14,278.6,Electronics
user_247,2024-03-24,428.9,Electronics
user_273,2024-05-05,459.76,Clothing
user_247,2024-05-09,214.97,Clothing
user_178,2024-03-09,417.21,Clothing
user_242,2024-05-29,82.95,Home
user_48,2024-04-08,455.81,Clothing
user_285,2024-03-19,264.62,Electronics
user_620,2024-03-09,213.79,Electronics
user_531,2024-03-14,284.54,Clothing
